1,1,47.285,122.61,110.74,221.48,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,166.9,96.918,116.03,232.05,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,354.03,103.01,112.53,225.06,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,467.98,107.22,103.47,206.95,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,50.544,122.47,110.12,220.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,169.49,96.823,115.55,231.1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,355.77,102.86,112.19,224.37,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,469.52,107,103.21,206.42,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,50.242,122.31,110.12,220.24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,169.34,96.626,115.61,231.23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,355.66,102.68,112.2,224.41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,469.48,106.82,103.2,206.4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,52.129,122.41,109.88,219.76,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,170.99,96.734,115.52,231.03,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,357.07,102.75,112.2,224.4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,471.03,106.89,103.24,206.48,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,54.145,121.08,109.63,219.27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,172.75,95.403,115.42,230.84,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,358.61,101.39,112.2,224.4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,472.7,105.5,103.29,206.58,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,54.001,122.07,109.57,219.15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,172.71,96.382,115.42,230.85,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,358.5,102.38,112.16,224.33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,472.61,106.5,103.23,206.46,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,53.719,122.77,109.52,219.04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,172.54,97.077,115.43,230.86,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,358.27,103.09,112.12,224.24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,472.39,107.22,103.16,206.31,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,52.982,123.87,109.51,219.02,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,171.99,98.162,115.46,230.92,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,357.69,104.2,112.07,224.14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,471.79,108.34,103.06,206.12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,55.407,124.41,109.23,218.46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,174.08,98.707,115.34,230.68,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,359.52,104.7,112.07,224.15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,473.78,108.83,103.13,206.25,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,59.415,125.05,108.83,217.65,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,177.52,99.362,115.16,230.32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,362.59,105.28,112.13,224.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,477.13,109.37,103.29,206.59,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,61.72,124.25,108.56,217.13,1,2,1,5,0.9943,0.0053779,-0.16194,-0.32389,1,2,116,341.38,108.56,217.13,116,333.13,333.13,341.38,449.94,232.82
11,2,179.51,98.568,115.05,230.11,3,2,1,5,0.94708,0.22372,-0.050839,-0.10168,3,2,237.04,328.68,115.05,230.11,237.04,6.9332,467.15,328.68,443.73,443.73
11,3,364.35,104.45,112.14,224.27,1,2,2,0,0.81195,0.28658,-0.01253,-0.02506,1,2,420.42,328.72,112.14,224.27,420.42,644.69,644.69,328.72,440.85,216.58
11,4,479.05,108.52,103.36,206.73,4,2,2,0,0.91175,0.31463,0.0042936,0.0085872,3,2,530.73,315.25,103.36,206.73,530.73,324.01,737.46,315.25,418.62,418.62
12,1,61.544,122.82,108.51,217.02,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,179.43,97.124,115.06,230.13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,364.2,103.02,112.1,224.2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,478.92,107.1,103.3,206.61,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,59.32,122.52,108.63,217.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,177.61,96.807,115.16,230.31,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,362.45,102.76,112.02,224.03,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,477.06,106.87,103.12,206.25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,58.978,121.88,108.59,217.18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,177.38,96.155,115.17,230.34,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,362.17,102.12,111.98,223.96,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,476.79,106.24,103.05,206.11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,61.824,122.53,108.28,216.56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,179.81,96.809,115.04,230.08,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,364.32,102.72,112,223.99,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,479.14,106.82,103.15,206.3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,62.802,122.72,108.14,216.27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,180.68,97.003,115,229.99,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,365.05,102.91,111.99,223.98,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,479.96,107,103.15,206.31,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,64.075,123.26,107.96,215.91,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,181.78,97.539,114.93,229.85,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,365.97,103.42,111.97,223.93,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,480.97,107.51,103.16,206.31,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,63.885,124.96,107.91,215.81,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,181.65,99.227,114.93,229.86,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,365.77,105.13,111.93,223.85,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4,480.78,109.22,103.09,206.18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,64.475,125.15,107.79,215.59,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,182.17,99.415,114.9,229.8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,366.18,105.31,111.9,223.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,481.25,109.4,103.07,206.13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,64.299,125.38,107.74,215.49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,182.04,99.642,114.9,229.81,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,365.98,105.55,111.86,223.72,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,481.06,109.65,103,206,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,63.954,125.72,107.71,215.42,1,2,1,5,0.49782,0.19972,-0.11315,-0.2263,1,2,117.81,341.14,107.71,215.42,117.81,333.23,333.23,341.14,448.85,233.43
21,2,181.76,99.973,114.91,229.83,4,2,1,5,0.48588,0.36281,-0.029431,-0.058861,3,2,239.22,329.8,114.91,229.83,239.22,9.39,469.04,329.8,444.71,444.71
21,3,365.64,105.9,111.81,223.63,1,2,2,0,0.36855,0.36724,-0.026075,-0.05215,1,2,421.55,329.53,111.81,223.63,421.55,645.18,645.18,329.53,441.34,217.71
21,4,480.72,110.01,102.92,205.85,4,2,2,0,0.42517,0.36583,-0.026684,-0.053367,4,2,532.18,315.85,102.92,205.85,532.18,241.07,532.18,315.85,315.85,461.41
22,1,62.112,126.44,107.8,215.6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,180.21,100.67,114.99,229.98,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,364.15,106.65,111.74,223.48,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,4,479.12,110.78,102.76,205.53,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,60.181,126.49,107.9,215.81,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,178.59,100.71,115.08,230.16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,362.6,106.74,111.67,223.34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,477.48,110.89,102.61,205.22,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,59.939,127.4,107.86,215.73,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,178.37,101.61,115.08,230.17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,362.33,107.65,111.63,223.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,477.21,111.81,102.54,205.08,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,59.86,127.62,107.81,215.62,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,178.29,101.83,115.08,230.16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,362.17,107.88,111.58,223.17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,477.06,112.05,102.48,204.95,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,59.577,128.08,107.78,215.56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,178.02,102.29,115.09,230.18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,361.87,108.35,111.54,223.09,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,476.75,112.53,102.41,204.82,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,58.408,127.75,107.82,215.65,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,177,101.95,115.14,230.27,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,360.86,108.05,111.48,222.96,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,475.69,112.24,102.29,204.58,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,58.473,127.97,107.76,215.52,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,177,102.16,115.13,230.25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,360.8,108.27,111.44,222.88,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,475.63,112.46,102.23,204.46,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,58.065,127.99,107.74,215.49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,176.6,102.17,115.14,230.27,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,360.36,108.3,111.39,222.78,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,475.17,112.5,102.15,204.3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,56.321,128.07,107.84,215.69,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,175.07,102.24,115.22,230.43,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,358.91,108.41,111.33,222.65,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,473.63,112.64,102.01,204.01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,56.668,127.93,107.77,215.54,1,2,1,5,-0.55399,0.15426,-0.0083511,-0.016702,1,2,110.55,343.47,107.77,215.54,110.55,326.09,326.09,343.47,451.24,235.7
31,2,175.27,102.09,115.2,230.39,4,2,1,5,-0.49245,0.20283,0.019886,0.039773,4,2,232.87,332.48,115.2,230.39,232.87,-92.952,232.87,332.48,332.48,495.4
31,3,359.05,108.27,111.3,222.59,1,2,2,0,-0.54955,0.087054,-0.048742,-0.097484,1,2,414.7,330.86,111.3,222.59,414.7,637.29,637.29,330.86,442.16,219.57
31,4,473.79,112.49,101.97,203.94,4,2,2,0,-0.59148,0.022644,-0.085933,-0.17187,4,2,524.77,316.44,101.97,203.94,524.77,236.36,524.77,316.44,316.44,460.65
32,1,58.917,128.14,107.54,215.08,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,177.07,102.31,115.09,230.19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,360.64,108.45,111.3,222.61,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,475.52,112.66,102.04,204.07,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,60.602,128.88,107.36,214.72,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,178.38,103.06,115.01,230.03,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,361.78,109.17,111.3,222.59,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,476.76,113.37,102.07,204.14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,61.151,128.68,107.27,214.54,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,178.72,102.85,114.98,229.96,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,362.04,108.97,111.27,222.53,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,477.04,113.16,102.04,204.08,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,61.079,128.31,107.24,214.48,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,178.53,102.48,114.98,229.96,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,361.82,108.61,111.23,222.45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,476.81,112.81,101.98,203.96,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,62.249,128.44,107.1,214.21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,179.37,102.61,114.92,229.84,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,362.55,108.72,111.2,222.41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,477.58,112.92,101.98,203.97,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,63.795,128.64,106.93,213.87,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,180.51,102.82,114.83,229.67,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,363.53,108.91,111.18,222.36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,4,478.64,113.09,102,203.99,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,67.599,129.4,106.59,213.18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,183.56,103.6,114.66,229.32,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,366.3,109.62,111.22,222.44,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
